amount,created_on,user_id,id,date,weekday
140.20767291811774,2016-02-06 09:33:08,3452,3449,2016-02-06,5
393.0471562593352,2016-02-07 00:41:37,93,3450,2016-02-07,6
591.9537455992322,2016-02-07 16:10:07,104,3451,2016-02-07,6
200.49271728511997,2016-02-07 12:07:20,339,3452,2016-02-07,6
55.700171728703594,2016-02-07 07:49:38,881,3453,2016-02-07,6
772.5220799134524,2016-02-07 19:41:02,901,3454,2016-02-07,6
1222.4749853221183,2016-02-07 20:52:52,908,3455,2016-02-07,6
1011.8483179140039,2016-02-07 13:51:57,1325,3456,2016-02-07,6
893.1226152875084,2016-02-07 13:41:01,1945,3457,2016-02-07,6
975.461471619355,2016-02-07 19:09:32,2048,3458,2016-02-07,6
610.199228831613,2016-02-07 16:38:11,2052,3459,2016-02-07,6
1190.9617823337028,2016-02-07 19:57:25,2149,3460,2016-02-07,6
981.1776260519797,2016-02-07 03:52:01,2582,3461,2016-02-07,6
824.6989267688556,2016-02-07 09:29:26,2659,3462,2016-02-07,6
908.1736333088306,2016-02-07 15:30:38,2700,3463,2016-02-07,6
592.3188195803759,2016-02-08 19:33:36,221,3464,2016-02-08,0
1867.1895661586634,2016-02-08 03:06:17,983,3465,2016-02-08,0
1902.1104733513478,2016-02-08 02:35:27,1320,3466,2016-02-08,0
814.4497936815175,2016-02-08 02:54:08,1991,3467,2016-02-08,0
604.6784768896048,2016-02-08 20:55:02,2106,3468,2016-02-08,0
2172.641490347967,2016-02-08 12:37:11,2373,3469,2016-02-08,0
831.6342181356937,2016-02-08 17:56:49,2960,3470,2016-02-08,0
380.6831492948721,2016-02-08 11:46:20,3343,3471,2016-02-08,0
1704.855019936578,2016-02-08 14:06:53,3370,3472,2016-02-08,0
947.7371752788797,2016-02-09 00:21:40,75,3473,2016-02-09,1
525.7816045713225,2016-02-09 07:10:05,339,3474,2016-02-09,1
1112.6996049358063,2016-02-09 17:37:21,343,3475,2016-02-09,1
2075.6163953998416,2016-02-09 11:48:48,529,3476,2016-02-09,1
670.6509493187962,2016-02-09 22:36:12,827,3477,2016-02-09,1
385.1849438160856,2016-02-09 01:14:04,931,3478,2016-02-09,1
2494.8103662589197,2016-02-09 03:35:11,1089,3479,2016-02-09,1
1591.2982570704996,2016-02-09 18:34:50,1313,3480,2016-02-09,1
226.81315993303633,2016-02-09 00:22:29,1665,3481,2016-02-09,1
601.8920273131409,2016-02-09 03:11:06,2171,3482,2016-02-09,1
943.1318783274171,2016-02-09 15:15:00,2639,3483,2016-02-09,1
2042.6561108372978,2016-02-09 01:21:10,3018,3484,2016-02-09,1
615.2355405473935,2016-02-09 08:05:04,3082,3485,2016-02-09,1
2113.1352779524227,2016-02-09 14:33:56,3113,3486,2016-02-09,1
1575.636094568248,2016-02-09 13:33:53,3207,3487,2016-02-09,1
2154.967828308089,2016-02-09 20:40:31,3419,3488,2016-02-09,1
892.2624276069714,2016-02-10 08:36:35,109,3489,2016-02-10,2
579.6557244458065,2016-02-10 07:55:02,131,3490,2016-02-10,2
619.223008120799,2016-02-10 10:26:07,172,3491,2016-02-10,2
5.108079338574353,2016-02-10 05:11:23,400,3492,2016-02-10,2
605.4551032134299,2016-02-10 18:03:45,500,3493,2016-02-10,2
1496.2464951206748,2016-02-10 21:10:37,522,3494,2016-02-10,2
1345.9617990500121,2016-02-10 08:32:56,529,3495,2016-02-10,2
863.8582728716215,2016-02-10 05:36:55,1063,3496,2016-02-10,2
1126.0078253842116,2016-02-10 14:25:49,1211,3497,2016-02-10,2
74.54485035546553,2016-02-10 08:08:44,1504,3498,2016-02-10,2
478.91361954637716,2016-02-10 08:40:04,1550,3499,2016-02-10,2
281.3813871805582,2016-02-10 12:12:23,2085,3500,2016-02-10,2
228.6382730998797,2016-02-10 13:48:24,2983,3501,2016-02-10,2
1147.093337961185,2016-02-10 07:28:25,3404,3502,2016-02-10,2
712.8865932185182,2016-02-11 22:35:06,44,3503,2016-02-11,3
1006.1151035377625,2016-02-11 20:38:50,385,3504,2016-02-11,3
438.22273765339514,2016-02-11 13:40:16,561,3505,2016-02-11,3
87.16601509710983,2016-02-11 11:38:39,705,3506,2016-02-11,3
1038.9130942360837,2016-02-11 11:50:25,778,3507,2016-02-11,3
338.31570257113225,2016-02-11 09:11:12,864,3508,2016-02-11,3
190.1416716269945,2016-02-11 18:02:27,1022,3509,2016-02-11,3
322.2808795225134,2016-02-11 08:46:15,1075,3510,2016-02-11,3
4.25,2016-02-11 01:20:32,1198,3511,2016-02-11,3
603.39344955451,2016-02-11 21:59:36,1382,3512,2016-02-11,3
540.5470961811205,2016-02-11 04:50:36,1494,3513,2016-02-11,3
851.9192227119987,2016-02-11 03:11:54,1875,3514,2016-02-11,3
381.8247563254227,2016-02-11 12:04:33,2542,3515,2016-02-11,3
866.6340456563802,2016-02-11 11:40:20,2866,3516,2016-02-11,3
2189.9720043156394,2016-02-12 12:50:34,102,3517,2016-02-12,4
208.84139876185586,2016-02-12 14:15:01,144,3518,2016-02-12,4
1171.333204780266,2016-02-12 13:18:15,310,3519,2016-02-12,4
892.1377023098163,2016-02-12 10:42:57,715,3520,2016-02-12,4
569.0166972992216,2016-02-12 06:30:20,906,3521,2016-02-12,4
253.80478627474002,2016-02-12 08:55:09,1183,3522,2016-02-12,4
646.4353036206971,2016-02-12 21:15:09,1401,3523,2016-02-12,4
730.3271388818878,2016-02-12 08:07:42,1738,3524,2016-02-12,4
447.5929373617005,2016-02-12 20:09:26,1833,3525,2016-02-12,4
1991.2199383124744,2016-02-12 19:59:08,1890,3526,2016-02-12,4
100.42452691374035,2016-02-12 08:56:23,1941,3527,2016-02-12,4
1725.2279253581364,2016-02-12 05:12:03,1954,3528,2016-02-12,4
1103.4692964658823,2016-02-12 04:20:48,2190,3529,2016-02-12,4
559.574167637353,2016-02-12 14:06:36,2612,3530,2016-02-12,4
403.6985948048347,2016-02-12 12:21:03,2644,3531,2016-02-12,4
265.04013962344015,2016-02-12 06:55:54,2799,3532,2016-02-12,4
764.2873136124603,2016-02-12 00:05:57,2824,3533,2016-02-12,4
2787.1655158916033,2016-02-12 20:01:34,3309,3534,2016-02-12,4
239.26796162075004,2016-02-12 07:47:44,3439,3535,2016-02-12,4
621.1141240626558,2016-02-13 14:28:52,100,3536,2016-02-13,5
945.6985075995497,2016-02-13 12:06:26,130,3537,2016-02-13,5
373.63545794114054,2016-02-13 19:56:14,208,3538,2016-02-13,5
679.1972282335465,2016-02-13 18:39:54,260,3539,2016-02-13,5
34.843501678757576,2016-02-13 01:09:14,779,3540,2016-02-13,5
999.7939718969217,2016-02-13 10:19:11,786,3541,2016-02-13,5
952.5266423343405,2016-02-13 23:32:21,1817,3542,2016-02-13,5
876.8921105847538,2016-02-13 08:16:36,1939,3543,2016-02-13,5
771.0893758046175,2016-02-13 12:25:07,2048,3544,2016-02-13,5
322.0200622059926,2016-02-13 13:57:53,2106,3545,2016-02-13,5
41.76913837572548,2016-02-13 21:59:46,2290,3546,2016-02-13,5
109.48831370931093,2016-02-13 00:45:59,2426,3547,2016-02-13,5
501.7035127595224,2016-02-13 16:38:48,2518,3548,2016-02-13,5
106.24700525844617,2016-02-13 08:47:58,2573,3549,2016-02-13,5
183.20921921301237,2016-02-13 03:07:48,2710,3550,2016-02-13,5
166.16966339823796,2016-02-13 01:27:21,2963,3551,2016-02-13,5
1307.6683348339839,2016-02-13 14:59:53,3177,3552,2016-02-13,5
1438.8930183272669,2016-02-14 11:28:57,67,3553,2016-02-14,6
511.9242790835917,2016-02-14 13:51:00,104,3554,2016-02-14,6
795.9735242740086,2016-02-14 19:00:20,109,3555,2016-02-14,6
548.2409469332636,2016-02-14 02:55:49,715,3556,2016-02-14,6
222.7509187994857,2016-02-14 11:54:42,794,3557,2016-02-14,6
220.81116013434718,2016-02-14 01:22:35,982,3558,2016-02-14,6
1080.731198851873,2016-02-14 20:49:26,1335,3559,2016-02-14,6
246.85124268210527,2016-02-14 18:41:24,1347,3560,2016-02-14,6
84.19308118576406,2016-02-14 21:17:13,1470,3561,2016-02-14,6
294.85089492558893,2016-02-14 12:37:32,1615,3562,2016-02-14,6
175.18773715267832,2016-02-14 23:42:03,1650,3563,2016-02-14,6
113.21877870972247,2016-02-14 06:42:30,1856,3564,2016-02-14,6
208.21710724619854,2016-02-14 03:10:53,1861,3565,2016-02-14,6
1057.808129960714,2016-02-14 17:54:08,1936,3566,2016-02-14,6
606.4436756317116,2016-02-14 07:04:46,2030,3567,2016-02-14,6
1127.6738225834233,2016-02-14 17:09:34,2060,3568,2016-02-14,6
719.3723185422776,2016-02-14 01:51:00,2271,3569,2016-02-14,6
901.603269928077,2016-02-14 18:47:51,2670,3570,2016-02-14,6
214.87830288724845,2016-02-14 15:13:09,2878,3571,2016-02-14,6
652.1655671518957,2016-02-14 06:51:10,2938,3572,2016-02-14,6
1192.3961720912387,2016-02-14 16:29:03,3018,3573,2016-02-14,6
282.14048010148343,2016-02-14 11:40:00,3308,3574,2016-02-14,6
407.58382164889684,2016-02-15 17:51:31,223,3575,2016-02-15,0
616.7963886337579,2016-02-15 20:04:22,714,3576,2016-02-15,0
1160.7178755481093,2016-02-15 23:07:08,778,3577,2016-02-15,0
1789.0041405145328,2016-02-15 16:04:20,1102,3578,2016-02-15,0
2024.5106538444702,2016-02-15 03:21:19,1204,3579,2016-02-15,0
785.0126505214471,2016-02-15 13:57:57,1388,3580,2016-02-15,0
750.2651615595054,2016-02-15 11:34:44,1667,3581,2016-02-15,0
1047.4972373434152,2016-02-15 06:04:20,1875,3582,2016-02-15,0
353.91847108134345,2016-02-15 20:12:45,2206,3583,2016-02-15,0
588.5952731951128,2016-02-15 15:47:31,2408,3584,2016-02-15,0
925.3196772527841,2016-02-15 15:42:29,2463,3585,2016-02-15,0
167.72514723081915,2016-02-15 05:39:08,2706,3586,2016-02-15,0
618.9122702083173,2016-02-15 18:08:28,2795,3587,2016-02-15,0
1228.954568572294,2016-02-15 07:23:57,3417,3588,2016-02-15,0
1655.031568275736,2016-02-15 06:31:21,3419,3589,2016-02-15,0
2283.25239696666,2016-02-16 22:25:22,258,3590,2016-02-16,1
1930.2842822080263,2016-02-16 16:08:52,535,3591,2016-02-16,1
371.9920740292118,2016-02-16 18:21:19,820,3592,2016-02-16,1
902.1815118734937,2016-02-16 11:10:43,1249,3593,2016-02-16,1
981.3716810295759,2016-02-16 09:38:51,1686,3594,2016-02-16,1
1041.2865604285848,2016-02-16 22:25:50,1757,3595,2016-02-16,1
2254.0125215802673,2016-02-16 12:26:41,1825,3596,2016-02-16,1
503.14415681039344,2016-02-16 04:07:10,1849,3597,2016-02-16,1
415.709703691026,2016-02-16 16:27:07,1866,3598,2016-02-16,1
243.35300032708588,2016-02-16 13:45:19,2244,3599,2016-02-16,1
439.36832484240125,2016-02-16 12:23:16,2521,3600,2016-02-16,1
1430.8278191012068,2016-02-16 14:06:03,2751,3601,2016-02-16,1
1773.626341035546,2016-02-16 00:56:57,2892,3602,2016-02-16,1
1331.727865498258,2016-02-16 17:12:35,2947,3603,2016-02-16,1
1759.9967678697487,2016-02-16 03:23:06,3243,3604,2016-02-16,1
165.48774904580156,2016-02-16 07:19:46,3314,3605,2016-02-16,1
1557.9157412719333,2016-02-16 11:40:44,3340,3606,2016-02-16,1
379.28894044192396,2016-02-16 20:32:12,3395,3607,2016-02-16,1
1415.2281520173885,2016-02-16 00:31:38,3463,3608,2016-02-16,1
629.5519946052281,2016-02-17 21:20:12,373,3609,2016-02-17,2
767.8248432510176,2016-02-17 10:19:06,583,3610,2016-02-17,2
809.5640164155054,2016-02-17 23:32:05,585,3611,2016-02-17,2
1228.5391131331153,2016-02-17 19:55:27,656,3612,2016-02-17,2
113.87473372882096,2016-02-17 12:08:10,779,3613,2016-02-17,2
967.8588894155494,2016-02-17 23:47:40,901,3614,2016-02-17,2
1268.8093078713355,2016-02-17 17:44:32,1157,3615,2016-02-17,2
1082.6943284730671,2016-02-17 18:12:08,1325,3616,2016-02-17,2
1079.0447866554211,2016-02-17 14:02:33,1614,3617,2016-02-17,2
625.2063536461452,2016-02-17 21:55:14,1809,3618,2016-02-17,2
951.247961891843,2016-02-17 15:17:08,1844,3619,2016-02-17,2
421.1937428344274,2016-02-17 23:57:39,2106,3620,2016-02-17,2
116.56828097545379,2016-02-17 15:53:58,2209,3621,2016-02-17,2
1419.8145834809793,2016-02-17 09:50:15,2370,3622,2016-02-17,2
343.78485606305264,2016-02-17 10:31:27,3082,3623,2016-02-17,2
476.2125207651105,2016-02-18 17:13:02,184,3624,2016-02-18,3
508.7121557587334,2016-02-18 14:19:37,629,3625,2016-02-18,3
328.92333316677065,2016-02-18 19:27:38,736,3626,2016-02-18,3
166.03767938217555,2016-02-18 14:10:57,1044,3627,2016-02-18,3
94.93865197769689,2016-02-18 20:04:48,1087,3628,2016-02-18,3
548.7449968954995,2016-02-18 13:57:16,1249,3629,2016-02-18,3
342.6332398774963,2016-02-18 16:56:29,1298,3630,2016-02-18,3
314.83623366638466,2016-02-18 00:03:52,1378,3631,2016-02-18,3
65.33534756810351,2016-02-18 02:51:43,1504,3632,2016-02-18,3
135.84115296291847,2016-02-18 15:51:48,1510,3633,2016-02-18,3
157.27660034496904,2016-02-18 03:40:36,1656,3634,2016-02-18,3
1203.5404433304775,2016-02-18 04:40:48,1694,3635,2016-02-18,3
784.3492043088694,2016-02-18 20:00:02,2122,3636,2016-02-18,3
1282.6796663463365,2016-02-18 13:57:43,3037,3637,2016-02-18,3
1331.7053336413935,2016-02-18 00:08:18,3113,3638,2016-02-18,3
980.1698145668677,2016-02-19 17:57:59,212,3639,2016-02-19,4
120.76540418027196,2016-02-19 09:11:20,264,3640,2016-02-19,4
2514.5243358828698,2016-02-19 04:32:44,432,3641,2016-02-19,4
407.42779423161534,2016-02-19 13:06:23,633,3642,2016-02-19,4
104.29660952268716,2016-02-19 05:25:29,989,3643,2016-02-19,4
390.24874043671986,2016-02-19 22:56:00,1044,3644,2016-02-19,4
86.44917898107722,2016-02-19 01:52:24,1413,3645,2016-02-19,4
196.56962021500965,2016-02-19 05:24:02,1470,3646,2016-02-19,4
289.49088796190233,2016-02-19 01:08:04,1525,3647,2016-02-19,4
1247.4614861831574,2016-02-19 20:51:52,2030,3648,2016-02-19,4
344.43710990703426,2016-02-19 00:20:02,2209,3649,2016-02-19,4
379.7437418709543,2016-02-19 22:36:09,2250,3650,2016-02-19,4
1518.0999259668151,2016-02-19 01:10:06,2491,3651,2016-02-19,4
1126.795511731979,2016-02-19 00:45:44,2639,3652,2016-02-19,4
156.22400426454675,2016-02-19 07:06:38,2744,3653,2016-02-19,4
2314.9170645059003,2016-02-19 19:09:17,3113,3654,2016-02-19,4
1553.3901511276881,2016-02-19 02:52:14,3195,3655,2016-02-19,4
310.13040134947676,2016-02-19 21:12:55,3395,3656,2016-02-19,4
197.13973538360824,2016-02-19 18:49:55,3439,3657,2016-02-19,4
394.98547215147863,2016-02-20 10:39:57,4,3658,2016-02-20,5
60.209212968839815,2016-02-20 23:18:34,144,3659,2016-02-20,5
1004.2895985059506,2016-02-20 02:58:27,245,3660,2016-02-20,5
236.10669690401076,2016-02-20 03:11:17,345,3661,2016-02-20,5
769.3793599830802,2016-02-20 07:56:58,901,3662,2016-02-20,5
925.5714732554117,2016-02-20 05:31:12,1157,3663,2016-02-20,5
687.8364331558189,2016-02-20 06:10:45,1260,3664,2016-02-20,5
413.6620999057833,2016-02-20 10:58:09,1397,3665,2016-02-20,5
283.0433851005038,2016-02-20 17:00:37,1929,3666,2016-02-20,5
681.2235101740486,2016-02-20 02:09:09,2434,3667,2016-02-20,5
302.89695489054037,2016-02-20 15:12:35,2618,3668,2016-02-20,5
229.0063933256844,2016-02-20 19:31:05,2655,3669,2016-02-20,5
429.8651670208633,2016-02-20 23:47:04,3013,3670,2016-02-20,5
115.68963818945801,2016-02-20 07:34:00,3065,3671,2016-02-20,5
1125.383770316411,2016-02-20 07:28:31,3113,3672,2016-02-20,5
128.5232570120183,2016-02-20 02:49:47,3354,3673,2016-02-20,5
470.1085751211071,2016-02-20 11:18:29,3493,3674,2016-02-20,5
305.64605684261664,2016-02-21 07:43:04,345,3675,2016-02-21,6
1196.079786352633,2016-02-21 22:44:20,542,3676,2016-02-21,6
19.414423299912535,2016-02-21 09:02:15,730,3677,2016-02-21,6
460.89797147994454,2016-02-21 06:46:40,792,3678,2016-02-21,6
813.0360956931057,2016-02-21 23:20:08,1212,3679,2016-02-21,6
55.097693699292876,2016-02-21 16:54:12,1413,3680,2016-02-21,6
690.9594352077114,2016-02-21 02:49:07,1430,3681,2016-02-21,6
212.1836585538323,2016-02-21 09:48:18,1510,3682,2016-02-21,6
260.75027828812483,2016-02-21 21:34:22,1615,3683,2016-02-21,6
183.45859423918444,2016-02-21 11:13:47,1766,3684,2016-02-21,6
320.0470873495976,2016-02-21 23:06:39,1804,3685,2016-02-21,6
309.1098697808495,2016-02-21 05:09:42,1813,3686,2016-02-21,6
441.0957653048396,2016-02-21 14:08:23,1851,3687,2016-02-21,6
508.49526662863747,2016-02-21 16:54:27,1926,3688,2016-02-21,6
1093.9739546878955,2016-02-21 17:17:33,2060,3689,2016-02-21,6
431.47061595751694,2016-02-21 02:59:35,2106,3690,2016-02-21,6
1570.1165642952758,2016-02-21 06:23:46,2546,3691,2016-02-21,6
1202.4865147220132,2016-02-21 17:18:49,2729,3692,2016-02-21,6
271.94044611000754,2016-02-21 17:56:59,3073,3693,2016-02-21,6
95.45898585385656,2016-02-21 15:46:57,3088,3694,2016-02-21,6
1874.7914570940864,2016-02-22 23:58:29,86,3695,2016-02-22,0
624.3635099252921,2016-02-22 04:46:32,184,3696,2016-02-22,0
107.28690863261897,2016-02-22 19:42:52,264,3697,2016-02-22,0
312.97525056266596,2016-02-22 18:57:25,370,3698,2016-02-22,0
234.95025866554616,2016-02-22 00:40:10,415,3699,2016-02-22,0
624.7061863351931,2016-02-22 12:38:04,502,3700,2016-02-22,0
93.76021347304217,2016-02-22 10:27:11,551,3701,2016-02-22,0
656.323262653016,2016-02-22 12:31:52,715,3702,2016-02-22,0
254.12346279309284,2016-02-22 23:03:44,1375,3703,2016-02-22,0
1397.9043025424244,2016-02-22 00:42:44,1527,3704,2016-02-22,0
366.4431525807566,2016-02-22 11:32:52,1637,3705,2016-02-22,0
589.8634400534412,2016-02-22 03:49:50,1663,3706,2016-02-22,0
1174.082096178741,2016-02-22 20:03:59,1954,3707,2016-02-22,0
455.04077681756127,2016-02-22 04:16:08,2106,3708,2016-02-22,0
780.6010573660413,2016-02-22 00:07:49,2224,3709,2016-02-22,0
1387.898170096196,2016-02-22 09:22:08,2461,3710,2016-02-22,0
422.9528905082957,2016-02-22 23:56:27,2618,3711,2016-02-22,0
816.2259157071569,2016-02-22 08:04:32,2960,3712,2016-02-22,0
698.4992174500571,2016-02-22 18:17:13,3459,3713,2016-02-22,0
2299.333923457819,2016-02-23 23:10:28,258,3714,2016-02-23,1
281.2916201110823,2016-02-23 03:48:47,339,3715,2016-02-23,1
602.8799542214289,2016-02-23 22:20:49,689,3716,2016-02-23,1
417.6763661226981,2016-02-23 18:18:04,696,3717,2016-02-23,1
414.36316762798674,2016-02-23 02:49:13,708,3718,2016-02-23,1
377.0840809284437,2016-02-23 15:50:54,759,3719,2016-02-23,1
1218.9221042086551,2016-02-23 23:53:07,806,3720,2016-02-23,1
1237.8306815824917,2016-02-23 11:44:57,896,3721,2016-02-23,1
2576.560942844872,2016-02-23 10:04:41,1089,3722,2016-02-23,1
1915.0120690899582,2016-02-23 09:15:00,1157,3723,2016-02-23,1
1023.7395003616059,2016-02-23 12:34:57,1201,3724,2016-02-23,1
663.6989203087335,2016-02-23 02:33:18,1328,3725,2016-02-23,1
557.3297485254478,2016-02-23 00:12:44,1468,3726,2016-02-23,1
352.0921454739671,2016-02-23 05:33:45,1661,3727,2016-02-23,1
1390.5254839119432,2016-02-23 16:53:33,1899,3728,2016-02-23,1
315.0619481337729,2016-02-23 09:51:36,1985,3729,2016-02-23,1
1534.7244974691234,2016-02-23 13:44:53,2059,3730,2016-02-23,1
1419.7266351804994,2016-02-23 13:41:32,2122,3731,2016-02-23,1
2486.4129517290567,2016-02-23 12:35:10,2304,3732,2016-02-23,1
532.2064983579579,2016-02-23 05:24:19,2542,3733,2016-02-23,1
477.22616624114886,2016-02-23 19:10:49,2681,3734,2016-02-23,1
883.0851694140907,2016-02-23 11:20:29,2943,3735,2016-02-23,1
250.53431240467523,2016-02-23 05:01:23,2983,3736,2016-02-23,1
1363.742398911098,2016-02-23 07:32:12,3196,3737,2016-02-23,1
280.06782840833716,2016-02-23 21:33:29,3394,3738,2016-02-23,1
1325.0205587343164,2016-02-24 01:03:06,102,3739,2016-02-24,2
533.317449776106,2016-02-24 06:29:43,131,3740,2016-02-24,2
891.2931230777955,2016-02-24 17:39:35,260,3741,2016-02-24,2
477.41837207700394,2016-02-24 04:44:43,541,3742,2016-02-24,2
1285.789424838237,2016-02-24 20:15:15,876,3743,2016-02-24,2
601.3349007974034,2016-02-24 17:10:19,1249,3744,2016-02-24,2
563.9512836614763,2016-02-24 07:44:09,1271,3745,2016-02-24,2
138.58625822037527,2016-02-24 00:42:52,1284,3746,2016-02-24,2
297.8890720252747,2016-02-24 18:20:28,1861,3747,2016-02-24,2
1329.28096945666,2016-02-24 21:15:53,1932,3748,2016-02-24,2
630.078025849542,2016-02-24 11:15:05,2052,3749,2016-02-24,2
175.68055553729528,2016-02-24 07:13:09,2134,3750,2016-02-24,2
1693.7678615041486,2016-02-24 02:35:28,2373,3751,2016-02-24,2
751.3706731125283,2016-02-24 21:42:44,2688,3752,2016-02-24,2
618.4833344213602,2016-02-24 09:17:17,2798,3753,2016-02-24,2
1182.485474512039,2016-02-24 06:37:14,2892,3754,2016-02-24,2
502.65615925614094,2016-02-24 12:13:36,2970,3755,2016-02-24,2
269.7522203343744,2016-02-25 10:01:38,339,3756,2016-02-25,3
131.38325379335916,2016-02-25 13:45:13,759,3757,2016-02-25,3
330.2768062789437,2016-02-25 19:16:06,906,3758,2016-02-25,3
475.1326602601923,2016-02-25 02:50:02,1205,3759,2016-02-25,3
281.48753551353093,2016-02-25 04:47:23,1920,3760,2016-02-25,3
290.7567288297162,2016-02-25 18:55:34,2263,3761,2016-02-25,3
60.31528500480691,2016-02-25 11:50:29,2290,3762,2016-02-25,3
1377.4250980682443,2016-02-25 01:22:23,2443,3763,2016-02-25,3
567.8527558852924,2016-02-25 17:08:26,2518,3764,2016-02-25,3
1410.9445806519984,2016-02-25 05:54:56,2844,3765,2016-02-25,3
1002.9187372654454,2016-02-25 14:09:40,3083,3766,2016-02-25,3
250.08695134910715,2016-02-25 11:43:03,3379,3767,2016-02-25,3
740.778692556895,2016-02-25 01:46:14,3392,3768,2016-02-25,3
2781.9475591069872,2016-02-26 07:02:20,335,3769,2016-02-26,4
516.5422198875889,2016-02-26 13:27:29,382,3770,2016-02-26,4
1720.2053592206144,2016-02-26 00:25:32,494,3771,2016-02-26,4
7.5,2016-02-26 09:14:10,722,3772,2016-02-26,4
394.1160310892286,2016-02-26 14:42:39,759,3773,2016-02-26,4
1857.4521651477262,2016-02-26 11:40:08,1211,3774,2016-02-26,4
2305.3262401765323,2016-02-26 13:40:54,1464,3775,2016-02-26,4
1303.4166614027722,2016-02-26 12:23:50,2195,3776,2016-02-26,4
1118.7250055824036,2016-02-26 17:20:18,2419,3777,2016-02-26,4
2330.81696418215,2016-02-26 02:44:20,2443,3778,2016-02-26,4
608.5854779659148,2016-02-26 16:12:46,2542,3779,2016-02-26,4
3008.939807014085,2016-02-26 11:33:20,2546,3780,2016-02-26,4
718.2319344029876,2016-02-27 16:09:58,227,3781,2016-02-27,5
1046.7041431628631,2016-02-27 08:15:45,944,3782,2016-02-27,5
422.78087098099735,2016-02-27 16:05:16,1926,3783,2016-02-27,5
832.3239717238575,2016-02-27 02:15:31,2269,3784,2016-02-27,5
1191.5697456930668,2016-02-27 22:14:18,2304,3785,2016-02-27,5
1300.7198459260283,2016-02-28 05:39:11,153,3786,2016-02-28,6
1141.9464892534631,2016-02-28 02:44:18,245,3787,2016-02-28,6
1384.020124931706,2016-02-28 17:39:21,258,3788,2016-02-28,6
727.0257627570368,2016-02-28 02:10:02,260,3789,2016-02-28,6
239.89882634394482,2016-02-28 04:32:14,345,3790,2016-02-28,6
40.06712477474044,2016-02-28 11:42:51,849,3791,2016-02-28,6
864.6794489878289,2016-02-28 05:27:45,901,3792,2016-02-28,6
864.3350294348861,2016-02-28 05:22:56,1844,3793,2016-02-28,6
517.3924283454052,2016-02-28 16:23:41,1851,3794,2016-02-28,6
575.98409395204,2016-02-28 00:02:48,2185,3795,2016-02-28,6
1081.1694188942922,2016-02-28 17:57:38,2200,3796,2016-02-28,6
845.0153639877753,2016-02-28 18:32:27,2866,3797,2016-02-28,6
621.6194577913241,2016-02-28 00:38:52,2960,3798,2016-02-28,6
566.8900293411994,2016-02-29 06:16:28,228,3799,2016-02-29,0
630.9373006894492,2016-02-29 14:00:09,442,3800,2016-02-29,0
1473.7141734011457,2016-02-29 14:23:09,876,3801,2016-02-29,0
158.21678576469722,2016-02-29 20:54:46,1052,3802,2016-02-29,0
774.458533276119,2016-02-29 15:23:57,1317,3803,2016-02-29,0
67.49807957582773,2016-02-29 17:10:20,1472,3804,2016-02-29,0
1295.731684158242,2016-02-29 07:01:35,1576,3805,2016-02-29,0
643.7933385459366,2016-02-29 22:01:25,2115,3806,2016-02-29,0
462.78392984972095,2016-02-29 21:53:14,2681,3807,2016-02-29,0
930.7499735830883,2016-02-29 13:40:12,2772,3808,2016-02-29,0
815.4030353033197,2016-02-29 06:24:14,2960,3809,2016-02-29,0
1614.8601102447608,2016-02-29 15:32:53,2966,3810,2016-02-29,0
360.7527240618241,2016-02-29 02:42:39,3145,3811,2016-02-29,0
176.5889018009197,2016-02-29 13:08:11,3244,3812,2016-02-29,0
105.10531961886102,2016-02-29 11:49:27,3354,3813,2016-02-29,0
385.87692302074043,2016-02-29 18:48:51,3379,3814,2016-02-29,0
417.5343816575571,2016-02-29 02:10:34,3381,3815,2016-02-29,0
1124.7894447776994,2016-03-01 04:11:09,218,3816,2016-03-01,1
700.4546840427926,2016-03-01 23:52:39,515,3817,2016-03-01,1
861.0183411720707,2016-03-01 09:24:09,717,3818,2016-03-01,1
1530.720842212868,2016-03-01 12:49:40,785,3819,2016-03-01,1
1145.0847430289925,2016-03-01 15:34:19,798,3820,2016-03-01,1
1727.9443768027709,2016-03-01 14:26:59,1313,3821,2016-03-01,1
1838.8012047020807,2016-03-01 05:57:20,1483,3822,2016-03-01,1
1894.7364468417331,2016-03-01 15:07:43,1596,3823,2016-03-01,1
1798.7196102545547,2016-03-01 15:36:04,1605,3824,2016-03-01,1
250.88799604210783,2016-03-01 12:06:58,1910,3825,2016-03-01,1
1073.4086965093784,2016-03-01 19:10:08,2030,3826,2016-03-01,1
1778.6952269900787,2016-03-01 14:23:36,2057,3827,2016-03-01,1
1135.5055156521744,2016-03-01 17:10:30,2633,3828,2016-03-01,1
885.2891500285517,2016-03-01 10:48:18,3213,3829,2016-03-01,1
1337.5207687373695,2016-03-01 15:59:06,3223,3830,2016-03-01,1
176.44520378122172,2016-03-02 03:05:19,144,3831,2016-03-02,2
110.15123544186837,2016-03-02 14:29:15,551,3832,2016-03-02,2
444.46784882551344,2016-03-02 10:35:36,635,3833,2016-03-02,2
321.9793540710085,2016-03-02 22:09:54,677,3834,2016-03-02,2
282.6558821615296,2016-03-02 04:25:26,931,3835,2016-03-02,2
1001.2934297521956,2016-03-02 11:25:23,1844,3836,2016-03-02,2
959.304608294951,2016-03-02 07:14:44,1981,3837,2016-03-02,2
