item_id,sale_id
59,2402
42,2402
60,2402
73,2402
26,2403
102,2404
118,2404
179,2405
179,2405
136,2406
111,2407
127,2408
125,2408
169,2409
47,2410
45,2410
174,2411
158,2411
128,2412
178,2412
105,2413
161,2414
181,2415
174,2415
183,2416
196,2416
98,2417
46,2417
35,2418
36,2418
12,2419
50,2419
50,2420
83,2420
78,2420
92,2421
77,2421
92,2421
84,2421
178,2422
134,2422
1,2423
134,2423
136,2423
135,2423
133,2423
135,2423
133,2423
189,2424
193,2424
187,2424
1,2425
143,2425
1,2426
47,2426
52,2426
43,2426
60,2426
47,2426
57,2426
88,2427
116,2427
187,2428
180,2428
161,2428
175,2428
166,2428
87,2429
67,2429
119,2430
133,2430
11,2431
49,2431
139,2432
103,2432
102,2433
98,2434
54,2435
67,2435
26,2435
82,2435
58,2435
19,2436
36,2436
87,2437
108,2438
79,2438
69,2438
188,2439
195,2439
80,2440
43,2440
98,2440
99,2440
122,2440
120,2441
37,2441
11,2442
9,2442
33,2442
12,2442
19,2442
30,2442
34,2442
19,2442
21,2442
33,2443
60,2443
48,2443
48,2443
40,2443
56,2443
144,2444
168,2444
79,2445
75,2445
70,2446
169,2447
190,2448
160,2448
164,2448
153,2448
187,2448
166,2448
181,2448
142,2449
163,2449
103,2450
114,2450
163,2450
100,2450
134,2450
104,2450
108,2450
95,2451
90,2451
3,2452
21,2452
79,2453
75,2453
64,2453
155,2453
137,2453
69,2453
92,2453
103,2454
56,2454
56,2455
32,2455
104,2455
79,2455
75,2455
103,2455
73,2455
199,2456
94,2457
103,2458
93,2458
54,2459
112,2460
77,2460
92,2461
99,2461
102,2461
88,2461
96,2461
92,2461
91,2461
85,2461
94,2462
68,2462
94,2462
56,2462
76,2462
158,2462
68,2462
34,2463
39,2463
10,2464
41,2464
19,2464
54,2464
60,2464
20,2464
138,2465
171,2465
178,2466
17,2467
24,2467
10,2468
12,2468
2,2468
8,2468
13,2468
11,2468
9,2469
38,2469
69,2469
9,2469
26,2469
32,2469
58,2469
192,2470
147,2470
144,2470
191,2470
176,2470
187,2470
167,2470
127,2470
181,2470
54,2471
146,2471
51,2471
113,2471
61,2471
94,2471
32,2471
131,2472
110,2472
4,2473
12,2473
199,2474
175,2474
197,2475
181,2475
64,2476
163,2477
165,2477
175,2477
164,2477
169,2477
108,2478
118,2478
174,2479
152,2479
120,2479
26,2480
94,2481
14,2482
54,2482
32,2482
171,2483
193,2483
101,2483
168,2483
175,2484
152,2484
131,2485
171,2485
122,2485
122,2485
108,2485
97,2485
192,2486
179,2487
164,2487
155,2487
138,2487
119,2487
179,2487
163,2487
181,2487
87,2488
102,2489
84,2489
109,2490
104,2490
124,2490
77,2490
137,2490
125,2490
92,2490
115,2490
90,2490
162,2491
135,2491
156,2491
159,2491
73,2491
111,2491
107,2491
190,2492
178,2492
34,2493
94,2493
9,2493
71,2493
28,2493
32,2493
64,2493
55,2493
15,2493
174,2494
141,2494
146,2495
135,2495
0,2496
28,2496
1,2496
105,2497
43,2498
90,2498
96,2498
40,2498
90,2498
62,2499
107,2500
111,2500
140,2501
144,2501
75,2501
57,2502
70,2502
87,2503
140,2503
198,2504
182,2504
174,2505
21,2506
31,2506
1,2507
99,2507
42,2508
31,2508
15,2509
29,2509
144,2510
147,2510
143,2510
76,2511
70,2511
109,2511
87,2512
58,2512
155,2513
104,2513
197,2514
128,2514
197,2514
50,2515
22,2515
40,2515
70,2515
192,2516
156,2517
151,2517
187,2518
104,2519
30,2519
167,2519
68,2519
68,2519
79,2519
153,2519
91,2519
111,2519
26,2520
24,2520
24,2520
25,2520
25,2520
29,2520
40,2520
57,2521
40,2521
140,2521
54,2522
59,2522
102,2522
181,2523
46,2524
66,2524
39,2524
189,2525
116,2525
115,2525
164,2526
22,2527
25,2527
66,2528
72,2528
47,2529
28,2529
22,2530
28,2530
70,2531
31,2531
34,2531
106,2532
100,2532
141,2532
111,2532
41,2532
85,2532
158,2532
73,2532
166,2533
147,2533
160,2533
115,2533
110,2533
167,2533
173,2533
51,2534
83,2534
189,2535
105,2536
102,2537
10,2538
177,2539
170,2539
33,2540
64,2540
191,2541
140,2541
115,2542
69,2542
112,2543
50,2543
120,2543
116,2543
67,2543
61,2544
143,2545
152,2545
147,2545
166,2546
174,2546
108,2547
75,2547
171,2547
146,2547
109,2547
84,2548
101,2548
17,2548
137,2548
71,2548
76,2548
53,2548
111,2548
58,2548
53,2549
3,2550
11,2550
2,2550
2,2550
17,2550
53,2551
45,2551
61,2551
54,2552
87,2553
61,2553
75,2553
70,2553
123,2553
120,2553
122,2553
119,2554
156,2554
85,2554
120,2554
122,2554
65,2554
31,2555
6,2555
197,2556
166,2556
21,2557
28,2557
64,2557
34,2557
31,2557
57,2558
83,2558
168,2559
163,2559
145,2560
161,2560
184,2561
137,2561
170,2561
104,2562
63,2562
101,2562
198,2562
56,2562
58,2563
113,2563
118,2564
123,2564
155,2565
115,2565
12,2566
43,2566
79,2567
66,2568
67,2568
22,2569
67,2569
104,2569
24,2569
191,2570
80,2571
1,2572
158,2572
108,2573
108,2573
178,2573
43,2573
51,2574
110,2574
57,2575
68,2575
70,2575
88,2575
113,2575
78,2575
165,2576
161,2576
71,2577
78,2577
54,2578
44,2579
119,2579
112,2579
146,2580
56,2581
76,2581
33,2582
11,2583
45,2583
126,2584
174,2585
138,2585
125,2585
169,2585
156,2585
145,2585
145,2585
47,2586
98,2587
66,2587
171,2588
112,2588
167,2588
110,2588
169,2588
109,2588
161,2588
152,2588
22,2589
29,2589
54,2590
97,2590
81,2590
41,2591
23,2591
96,2591
69,2592
47,2592
99,2593
100,2593
15,2594
4,2594
24,2594
29,2594
83,2594
21,2594
132,2595
173,2595
83,2595
151,2595
69,2596
49,2597
91,2597
38,2598
148,2599
116,2600
112,2600
52,2601
58,2601
181,2602
174,2602
0,2603
44,2603
176,2604
44,2605
93,2605
140,2606
65,2607
45,2607
50,2607
33,2607
95,2607
71,2607
175,2608
35,2609
9,2609
31,2610
46,2610
8,2611
8,2612
20,2612
3,2612
6,2612
174,2613
41,2614
123,2615
139,2615
92,2616
64,2617
31,2618
37,2618
179,2619
165,2619
138,2619
150,2619
174,2619
54,2620
54,2621
70,2621
138,2621
49,2621
54,2621
146,2622
155,2623
158,2623
120,2624
100,2624
130,2624
63,2624
73,2624
103,2624
41,2625
172,2626
147,2626
174,2627
129,2627
120,2628
136,2628
118,2628
13,2629
55,2629
163,2630
145,2630
172,2631
158,2631
176,2631
160,2631
191,2632
174,2632
146,2633
8,2634
50,2634
126,2635
83,2636
184,2637
159,2637
134,2638
134,2638
17,2639
12,2639
27,2640
29,2640
53,2641
174,2642
172,2642
198,2643
192,2643
182,2643
167,2643
16,2644
38,2644
8,2645
12,2645
40,2645
59,2646
104,2646
26,2647
22,2647
26,2647
34,2647
18,2647
54,2648
80,2648
104,2649
187,2650
188,2650
155,2650
142,2651
144,2651
142,2651
187,2651
132,2651
73,2651
129,2651
176,2651
115,2652
59,2653
51,2654
54,2654
30,2654
69,2655
126,2655
65,2656
87,2657
88,2657
8,2658
9,2659
67,2659
20,2659
14,2659
12,2660
65,2661
80,2662
186,2663
136,2664
177,2665
178,2665
87,2666
23,2667
24,2667
47,2668
35,2668
25,2668
21,2669
68,2670
85,2670
162,2671
195,2671
81,2672
130,2672
26,2673
41,2673
91,2674
4,2675
41,2675
21,2676
61,2676
58,2677
53,2677
163,2678
178,2679
173,2679
190,2680
185,2680
68,2681
142,2682
102,2682
68,2683
51,2683
65,2683
79,2683
57,2683
39,2683
125,2683
65,2683
19,2683
2,2684
66,2685
51,2686
85,2686
32,2686
59,2687
85,2687
53,2688
53,2688
58,2688
48,2688
54,2688
44,2688
60,2688
41,2688
58,2688
105,2689
77,2689
84,2689
101,2689
71,2689
74,2689
129,2689
59,2690
91,2690
125,2690
191,2691
58,2692
35,2692
59,2692
162,2693
158,2693
127,2694
89,2694
145,2695
99,2696
102,2697
56,2697
1,2698
3,2698
6,2698
10,2698
66,2699
81,2699
138,2700
141,2700
82,2700
127,2700
52,2700
153,2700
103,2701
104,2701
74,2701
91,2701
62,2702
143,2702
169,2703
54,2704
33,2704
112,2704
36,2704
105,2704
142,2705
121,2705
84,2706
130,2706
126,2707
138,2707
81,2708
108,2708
101,2708
9,2709
26,2709
120,2710
115,2711
36,2712
53,2713
36,2713
48,2713
45,2713
60,2713
13,2714
120,2715
131,2715
81,2715
191,2716
162,2716
48,2717
61,2717
40,2717
176,2718
170,2718
189,2719
192,2719
42,2720
44,2720
198,2721
79,2722
117,2722
122,2722
64,2722
125,2722
142,2722
88,2723
112,2724
125,2724
15,2725
10,2725
20,2725
57,2725
57,2725
20,2725
22,2725
13,2725
49,2726
96,2726
81,2726
5,2726
37,2726
66,2726
39,2726
44,2726
189,2727
35,2728
86,2728
112,2729
149,2729
111,2729
155,2730
124,2730
180,2730
171,2730
107,2730
150,2731
140,2731
165,2731
158,2731
144,2731
152,2731
136,2731
157,2731
110,2732
113,2732
127,2732
162,2733
133,2733
87,2734
49,2734
42,2735
41,2735
49,2735
52,2735
16,2736
33,2736
34,2736
19,2736
1,2736
19,2736
33,2737
103,2737
198,2738
175,2738
190,2739
178,2739
18,2740
19,2740
35,2741
146,2742
171,2743
198,2744
186,2744
99,2745
101,2745
112,2745
90,2745
56,2746
120,2747
131,2748
139,2748
114,2749
108,2749
91,2750
179,2751
176,2752
180,2752
52,2753
78,2753
120,2754
124,2754
84,2754
140,2755
130,2755
13,2756
45,2756
15,2756
38,2756
198,2757
195,2757
1,2758
41,2758
51,2758
17,2759
51,2759
94,2760
162,2761
138,2761
104,2762
61,2763
65,2763
70,2763
3,2764
27,2764
57,2765
107,2765
74,2765
58,2765
132,2765
101,2765
32,2765
129,2766
109,2766
102,2766
164,2767
162,2767
197,2768
66,2769
50,2769
127,2770
15,2771
21,2772
99,2772
110,2773
109,2773
112,2773
174,2774
157,2774
141,2774
182,2774
144,2774
84,2775
13,2776
111,2777
107,2778
78,2778
72,2778
10,2779
76,2780
148,2780
170,2781
165,2781
64,2782
89,2782
88,2783
108,2784
168,2785
169,2785
130,2785
156,2785
127,2785
131,2786
43,2786
54,2787
78,2787
88,2787
199,2788
169,2789
180,2789
96,2789
139,2789
107,2789
87,2789
156,2789
166,2789
184,2790
183,2790
101,2791
141,2791
29,2792
27,2792
22,2793
19,2793
140,2794
133,2794
89,2794
134,2794
180,2795
169,2795
185,2795
94,2796
62,2796
35,2797
48,2797
58,2797
121,2798
15,2799
19,2799
23,2799
54,2800
51,2801
49,2801
59,2801
78,2801
62,2801
97,2801
130,2802
85,2802
159,2803
111,2803
123,2803
133,2803
148,2803
138,2804
112,2804
66,2805
54,2805
62,2805
51,2805
50,2805
59,2806
51,2806
102,2806
103,2806
68,2806
3,2807
6,2807
12,2807
121,2808
142,2808
142,2808
88,2808
63,2808
41,2809
25,2809
15,2810
21,2810
47,2810
153,2811
102,2811
8,2812
146,2813
144,2813
174,2814
93,2814
142,2815
129,2815
87,2816
100,2816
163,2817
161,2817
79,2818
77,2818
44,2818
81,2819
22,2820
15,2820
67,2820
79,2821
76,2821
64,2821
101,2821
53,2822
45,2822
61,2822
39,2822
51,2822
62,2823
91,2824
149,2824
52,2825
51,2826
108,2826
29,2826
97,2826
44,2827
89,2827
20,2827
62,2827
46,2827
59,2827
82,2827
76,2827
32,2827
182,2828
158,2829
132,2829
106,2830
117,2830
79,2831
112,2831
87,2831
116,2831
123,2831
144,2832
109,2833
78,2833
123,2834
60,2834
189,2835
177,2835
164,2836
140,2836
12,2837
10,2837
49,2837
9,2837
8,2837
12,2837
20,2837
54,2837
49,2837
194,2838
189,2838
160,2838
39,2839
15,2839
110,2839
16,2840
46,2840
94,2841
114,2841
56,2842
102,2842
73,2842
53,2842
17,2843
27,2843
125,2844
146,2844
121,2844
160,2844
150,2845
120,2846
111,2846
79,2847
123,2847
123,2847
75,2847
47,2847
21,2847
114,2847
139,2848
99,2849
104,2850
177,2851
158,2851
97,2852
49,2852
26,2853
18,2853
13,2853
23,2854
46,2854
60,2855
26,2855
38,2856
27,2856
80,2857
89,2857
131,2858
54,2859
40,2859
112,2860
154,2861
138,2861
79,2862
140,2863
133,2863
173,2864
170,2864
92,2865
103,2865
131,2866
59,2867
92,2867
81,2867
99,2867
79,2868
175,2869
189,2870
13,2871
31,2871
3,2871
14,2871
12,2871
192,2872
164,2872
140,2873
108,2873
168,2874
93,2874
16,2875
10,2875
50,2875
92,2875
109,2875
101,2875
64,2875
15,2876
27,2876
58,2877
87,2877
66,2877
23,2878
24,2878
172,2879
152,2879
17,2880
3,2881
19,2881
11,2881
16,2881
12,2881
14,2881
19,2881
10,2881
13,2881
143,2882
104,2882
71,2883
57,2884
13,2884
105,2885
98,2885
95,2886
97,2886
66,2887
59,2887
71,2887
75,2887
75,2887
52,2887
78,2887
53,2887
120,2888
62,2889
151,2889
65,2889
177,2890
27,2891
69,2891
198,2892
197,2892
191,2893
135,2893
21,2894
52,2894
169,2895
87,2896
116,2896
87,2896
111,2896
98,2896
67,2897
97,2897
146,2898
191,2899
170,2900
123,2901
103,2902
155,2903
74,2903
55,2904
127,2905
170,2905
136,2905
83,2905
116,2905
133,2905
131,2905
128,2905
75,2905
163,2906
11,2907
20,2907
161,2908
91,2909
110,2909
42,2910
21,2910
99,2911
155,2912
155,2912
162,2912
87,2913
68,2913
109,2913
90,2913
13,2914
45,2914
85,2915
56,2916
52,2917
25,2917
33,2917
105,2918
137,2918
119,2919
123,2919
100,2919
0,2920
22,2920
39,2920
92,2921
82,2921
129,2922
69,2923
108,2923
61,2924
75,2924
70,2924
66,2924
48,2924
71,2924
137,2925
155,2925
177,2925
140,2926
102,2926
82,2926
117,2927
192,2928
154,2928
190,2928
138,2929
9,2930
57,2930
62,2931
84,2931
142,2932
134,2932
144,2932
52,2932
149,2932
102,2932
109,2932
102,2933
150,2934
36,2935
99,2935
67,2935
94,2935
149,2936
109,2936
119,2937
92,2937
51,2938
35,2938
80,2939
87,2939
49,2940
31,2940
194,2941
169,2942
142,2943
137,2943
171,2943
103,2943
145,2943
127,2943
165,2943
98,2943
154,2943
174,2944
165,2944
85,2945
170,2946
154,2946
165,2946
102,2946
122,2946
191,2946
189,2946
164,2946
178,2946
107,2947
150,2948
174,2949
157,2949
149,2949
142,2949
136,2949
155,2950
117,2950
1,2951
8,2951
112,2952
68,2952
97,2953
146,2953
8,2954
134,2955
136,2955
136,2955
134,2955
134,2955
133,2955
132,2955
134,2955
59,2956
48,2956
164,2957
101,2958
98,2958
17,2959
187,2960
57,2961
138,2962
179,2963
133,2963
166,2963
15,2964
38,2964
144,2965
175,2965
160,2966
13,2967
15,2968
61,2968
177,2969
1,2970
113,2970
146,2971
119,2971
103,2972
57,2972
65,2972
130,2972
88,2972
137,2972
115,2972
91,2972
162,2972
164,2973
92,2974
73,2974
82,2974
82,2974
87,2974
93,2974
96,2974
11,2975
145,2976
193,2976
54,2977
120,2978
64,2978
106,2979
110,2979
126,2980
70,2980
148,2981
140,2981
148,2981
147,2981
174,2982
125,2982
35,2983
125,2984
120,2984
136,2984
85,2985
70,2985
70,2986
110,2986
38,2986
39,2987
174,2988
36,2989
142,2990
104,2990
138,2991
162,2992
149,2992
80,2993
109,2993
70,2993
87,2993
116,2993
98,2993
47,2993
31,2994
55,2994
109,2994
20,2994
43,2994
125,2995
60,2995
92,2996
100,2996
90,2996
92,2996
86,2996
77,2996
104,2996
94,2996
96,2996
165,2997
150,2997
100,2997
104,2997
103,2998
125,2998
136,2998
188,2999
182,2999
180,2999
160,3000
105,3000
102,3001
125,3001
73,3001
73,3001
152,3001
70,3001
97,3001
5,3002
9,3002
178,3003
189,3004
21,3005
66,3005
127,3006
133,3006
133,3006
136,3006
74,3006
81,3006
105,3006
112,3006
27,3007
17,3007
179,3008
105,3009
123,3009
96,3009
9,3010
87,3011
77,3011
92,3012
31,3013
40,3013
69,3013
66,3014
51,3014
179,3015
184,3015
151,3015
130,3016
145,3016
9,3017
63,3017
104,3018
87,3019
91,3019
121,3019
112,3019
97,3020
141,3020
54,3020
120,3020
139,3020
133,3020
99,3020
37,3020
135,3021
172,3021
51,3022
160,3023
125,3024
98,3025
84,3026
62,3026
168,3026
10,3027
20,3027
118,3028
116,3029
177,3030
30,3031
43,3032
65,3033
30,3033
46,3034
144,3035
134,3035
105,3036
59,3036
129,3036
108,3036
90,3036
78,3036
82,3036
119,3036
113,3037
98,3038
144,3039
150,3040
151,3040
97,3041
75,3041
17,3042
69,3043
78,3043
64,3043
118,3044
83,3044
128,3044
119,3045
26,3046
91,3047
71,3047
115,3047
149,3047
108,3047
143,3047
158,3047
102,3048
91,3048
68,3049
116,3050
111,3050
135,3050
178,3051
162,3051
158,3051
175,3051
142,3052
86,3052
113,3052
125,3053
83,3053
94,3054
76,3054
81,3055
89,3055
81,3055
119,3055
68,3055
76,3055
62,3055
52,3055
112,3055
146,3056
82,3056
137,3056
118,3057
115,3057
101,3058
111,3058
11,3059
85,3060
52,3060
49,3061
34,3061
91,3061
167,3062
173,3062
67,3063
31,3064
58,3064
21,3064
64,3064
65,3064
183,3065
46,3066
101,3067
126,3067
39,3068
39,3068
131,3069
112,3069
157,3069
85,3070
80,3070
82,3070
75,3070
63,3070
56,3071
47,3072
42,3072
67,3072
44,3072
134,3073
94,3074
20,3074
86,3074
59,3074
36,3074
181,3075
167,3075
57,3076
4,3076
118,3076
173,3077
125,3078
150,3078
129,3079
181,3079
175,3080
157,3080
46,3081
43,3081
9,3081
39,3081
28,3081
164,3082
179,3083
141,3083
71,3084
25,3084
175,3085
158,3085
1,3086
34,3086
170,3087
182,3087
147,3087
119,3088
146,3089
95,3090
102,3090
21,3091
45,3091
110,3092
123,3093
157,3093
103,3094
105,3094
146,3094
159,3095
140,3095
33,3096
32,3096
193,3097
107,3098
93,3098
119,3099
54,3099
85,3100
1,3101
150,3102
36,3103
83,3103
72,3104
91,3104
97,3105
67,3105
118,3105
78,3105
148,3105
31,3105
105,3105
91,3105
74,3105
172,3106
182,3106
199,3107
176,3107
9,3108
166,3109
137,3109
180,3109
26,3110
38,3110
26,3110
14,3110
25,3110
24,3110
9,3110
73,3110
16,3110
1,3111
71,3112
44,3112
150,3112
192,3113
177,3113
168,3113
38,3114
39,3115
29,3115
66,3116
82,3116
140,3117
92,3117
79,3117
107,3117
148,3117
125,3117
145,3117
151,3117
149,3117
150,3118
79,3119
91,3119
177,3120
161,3120
185,3120
103,3120
175,3120
123,3120
162,3120
134,3121
175,3122
182,3122
145,3122
139,3123
149,3123
41,3124
131,3125
92,3126
35,3127
59,3128
54,3128
94,3128
150,3129
148,3129
50,3130
86,3130
74,3130
84,3130
9,3131
27,3131
51,3132
197,3133
131,3134
60,3134
108,3134
53,3135
72,3135
67,3135
51,3135
50,3135
56,3135
32,3135
62,3135
60,3135
34,3136
98,3137
114,3137
50,3137
199,3138
141,3138
101,3139
105,3140
123,3140
85,3140
92,3140
197,3141
146,3142
75,3142
164,3143
161,3143
67,3144
85,3145
54,3145
51,3146
71,3146
78,3146
134,3146
95,3146
31,3146
56,3146
96,3146
15,3146
59,3147
191,3148
168,3148
27,3149
7,3149
4,3150
18,3150
191,3151
13,3152
30,3152
49,3152
190,3153
193,3153
170,3153
179,3153
189,3153
173,3153
128,3154
109,3154
179,3155
184,3155
189,3156
162,3156
70,3157
98,3158
90,3158
164,3159
84,3159
172,3159
129,3159
145,3159
174,3159
145,3159
175,3159
158,3160
146,3161
160,3161
16,3162
12,3163
41,3163
18,3163
107,3164
121,3164
70,3164
100,3164
104,3164
92,3164
93,3164
123,3164
129,3164
135,3165
182,3165
142,3166
135,3166
60,3167
49,3167
110,3167
140,3168
77,3168
134,3168
86,3168
1,3169
158,3170
140,3171
144,3171
105,3171
129,3171
132,3171
59,3172
17,3172
90,3172
46,3173
55,3173
127,3174
122,3174
128,3174
35,3175
128,3176
180,3176
135,3176
177,3176
178,3176
121,3176
144,3176
140,3176
167,3176
178,3177
150,3177
186,3177
171,3177
131,3177
176,3178
164,3178
135,3179
137,3179
84,3180
60,3181
76,3181
21,3182
20,3182
29,3182
91,3183
72,3184
131,3184
66,3185
60,3185
142,3186
136,3186
150,3187
145,3187
164,3187
164,3187
151,3187
199,3188
187,3188
194,3188
168,3188
33,3189
66,3190
15,3191
41,3191
5,3191
26,3191
22,3191
173,3192
53,3193
62,3193
88,3194
56,3194
149,3195
99,3195
84,3195
8,3196
69,3196
190,3197
170,3197
166,3197
183,3197
162,3197
179,3198
173,3198
33,3199
175,3200
168,3201
33,3202
93,3202
149,3203
184,3203
189,3203
150,3203
102,3203
106,3204
144,3204
86,3204
135,3204
89,3204
68,3205
75,3205
90,3205
36,3205
15,3206
25,3206
16,3207
51,3207
65,3208
40,3208
41,3208
113,3208
43,3208
79,3208
42,3208
38,3209
57,3210
63,3210
79,3211
183,3212
190,3212
183,3212
52,3213
61,3213
58,3214
92,3215
85,3215
89,3215
35,3216
31,3216
160,3217
160,3217
163,3217
122,3217
159,3217
172,3217
159,3217
124,3217
98,3218
141,3218
58,3218
118,3218
87,3219
62,3219
59,3219
73,3219
92,3219
114,3219
33,3220
4,3221
6,3221
12,3221
144,3222
119,3222
142,3222
105,3222
137,3222
145,3222
99,3222
141,3222
175,3222
190,3223
190,3223
185,3223
182,3223
177,3223
185,3223
163,3223
196,3223
178,3223
41,3224
105,3224
163,3225
3,3226
12,3226
9,3226
3,3226
12,3226
9,3226
4,3226
99,3227
92,3227
31,3228
23,3228
178,3229
57,3230
129,3231
82,3231
131,3232
159,3233
1,3234
160,3235
151,3235
158,3236
177,3236
172,3237
137,3237
135,3238
60,3238
144,3238
139,3238
88,3238
16,3239
28,3239
189,3240
171,3240
194,3240
140,3240
103,3241
142,3242
74,3242
148,3242
140,3242
134,3242
119,3242
137,3242
129,3242
106,3242
72,3243
199,3244
181,3244
144,3245
182,3245
135,3245
70,3245
126,3245
79,3246
121,3246
98,3246
175,3247
141,3247
174,3247
169,3247
38,3248
58,3248
65,3249
46,3249
60,3249
42,3249
77,3249
98,3250
72,3250
46,3251
44,3251
189,3252
171,3253
162,3253
187,3253
70,3254
39,3255
57,3256
71,3256
173,3257
129,3257
135,3258
152,3258
84,3259
74,3259
11,3259
87,3259
36,3259
101,3259
81,3259
101,3259
51,3260
74,3260
119,3261
92,3261
94,3261
170,3261
23,3262
22,3262
20,3262
19,3262
11,3262
24,3262
17,3262
57,3263
53,3264
40,3265
78,3265
58,3265
143,3266
176,3266
145,3266
107,3267
70,3267
80,3268
62,3268
80,3269
64,3269
87,3269
120,3270
171,3270
109,3270
93,3270
162,3270
79,3271
89,3271
129,3272
156,3272
127,3273
104,3273
127,3274
136,3275
131,3275
141,3275
168,3276
141,3276
59,3277
82,3277
89,3277
12,3278
24,3278
33,3278
40,3278
57,3278
6,3278
37,3278
182,3279
140,3279
162,3279
172,3279
173,3279
158,3279
191,3280
165,3280
23,3281
95,3282
78,3282
14,3283
61,3283
66,3283
146,3284
127,3285
128,3285
128,3286
51,3286
171,3286
120,3286
129,3286
127,3286
154,3286
132,3286
111,3287
126,3287
108,3288
68,3289
27,3289
84,3289
70,3290
87,3290
60,3290
38,3290
35,3290
114,3290
81,3290
111,3290
40,3290
44,3291
77,3291
29,3291
69,3291
39,3291
76,3291
95,3291
143,3292
132,3292
138,3293
79,3293
118,3294
93,3294
21,3295
45,3295
10,3295
198,3296
170,3296
51,3297
111,3297
192,3298
134,3298
159,3298
167,3298
194,3298
51,3299
40,3299
189,3300
178,3300
183,3301
171,3301
183,3301
188,3301
14,3302
112,3303
64,3303
160,3304
172,3304
52,3305
12,3306
80,3307
76,3307
64,3307
83,3307
73,3307
123,3308
99,3308
183,3309
160,3309
114,3310
110,3310
7,3311
27,3311
113,3312
15,3313
15,3313
164,3314
135,3314
67,3315
38,3316
25,3316
30,3316
63,3316
52,3316
79,3317
101,3317
29,3317
58,3317
55,3317
123,3317
64,3317
79,3317
127,3317
176,3318
184,3318
170,3318
176,3318
102,3319
110,3319
67,3320
50,3320
187,3321
135,3322
133,3322
164,3323
191,3324
17,3325
155,3326
95,3326
53,3327
54,3327
101,3328
145,3328
84,3329
41,3329
176,3330
155,3330
177,3330
187,3331
186,3331
175,3332
162,3333
155,3333
47,3334
62,3334
60,3334
42,3335
27,3336
91,3337
114,3337
95,3338
66,3339
78,3339
81,3340
47,3340
51,3340
83,3340
73,3340
92,3341
65,3342
162,3343
129,3343
127,3343
66,3344
68,3344
31,3345
52,3345
46,3346
132,3347
143,3347
74,3347
105,3347
137,3347
128,3347
159,3347
158,3347
57,3348
47,3348
67,3348
103,3348
15,3348
94,3349
139,3349
125,3350
140,3350
149,3350
105,3351
189,3352
189,3352
168,3352
182,3352
193,3352
130,3352
132,3352
72,3353
92,3353
97,3354
66,3354
106,3354
66,3354
148,3355
169,3356
116,3356
88,3356
162,3356
161,3356
197,3357
142,3358
108,3359
93,3359
118,3359
66,3359
167,3359
36,3359
52,3360
81,3360
21,3360
55,3360
82,3360
58,3360
169,3361
56,3362
177,3363
139,3363
54,3364
103,3364
44,3364
131,3364
66,3364
42,3365
45,3365
176,3366
143,3366
182,3366
189,3367
158,3367
190,3368
174,3369
156,3369
143,3369
151,3369
130,3370
91,3371
90,3371
189,3372
164,3372
41,3373
59,3373
82,3373
56,3374
158,3375
146,3375
148,3376
144,3376
33,3377
3,3378
18,3378
2,3378
3,3378
5,3378
3,3378
12,3378
5,3378
13,3378
121,3379
187,3380
167,3380
9,3381
42,3381
24,3381
54,3382
165,3383
170,3383
92,3384
105,3384
1,3385
162,3385
4,3386
17,3386
38,3386
45,3386
23,3386
38,3386
8,3386
51,3387
84,3387
58,3388
97,3389
112,3389
143,3390
164,3391
118,3392
169,3392
109,3392
62,3392
119,3392
43,3393
51,3393
26,3394
7,3394
35,3394
30,3394
74,3394
75,3394
29,3394
36,3394
9,3394
174,3395
171,3395
143,3395
4,3396
173,3397
31,3398
38,3398
107,3399
143,3399
59,3400
40,3400
177,3401
164,3401
131,3402
83,3402
46,3402
125,3402
68,3402
151,3402
75,3402
116,3402
110,3402
135,3403
132,3403
61,3404
181,3405
164,3405
80,3406
27,3406
91,3406
116,3406
48,3406
81,3406
99,3406
113,3406
55,3406
35,3407
39,3407
164,3408
139,3408
31,3409
79,3410
86,3410
110,3410
60,3410
107,3411
97,3411
155,3412
131,3412
130,3413
87,3414
16,3415
23,3415
38,3415
135,3416
176,3416
43,3417
45,3417
53,3417
10,3418
54,3419
169,3420
79,3421
147,3422
137,3422
39,3423
30,3423
104,3424
32,3424
102,3424
154,3424
109,3424
84,3425
115,3425
16,3426
36,3426
12,3426
12,3426
138,3427
179,3428
182,3428
35,3429
43,3429
144,3430
72,3431
87,3432
87,3432
61,3433
72,3433
177,3434
141,3434
177,3435
99,3436
136,3437
123,3437
138,3437
133,3437
139,3437
153,3437
36,3438
184,3439
154,3439
84,3440
82,3440
45,3440
157,3441
146,3442
112,3442
164,3442
140,3443
138,3443
27,3444
23,3445
14,3445
17,3445
41,3445
29,3445
12,3445
34,3445
19,3445
56,3446
58,3447
48,3447
34,3448
107,3449
144,3449
173,3450
161,3450
153,3450
56,3451
146,3452
92,3452
79,3453
138,3453
148,3454
98,3455
150,3456
170,3456
35,3457
24,3457
57,3458
17,3459
30,3459
115,3460
128,3461
84,3461
173,3461
170,3461
140,3461
98,3462
107,3462
172,3463
170,3463
54,3464
11,3464
58,3464
65,3464
58,3464
136,3465
160,3466
177,3466
101,3466
173,3466
162,3466
155,3466
176,3466
73,3466
95,3466
146,3467
172,3467
88,3467
165,3467
105,3467
108,3467
81,3467
114,3467
168,3467
88,3468
119,3468
42,3468
51,3468
85,3469
66,3469
63,3469
96,3469
41,3470
35,3470
102,3471
80,3471
106,3472
