device_id,user_id
3427,2431
3430,2432
3431,2433
3432,2433
3433,2434
3434,2434
3435,2435
3436,2436
3437,2437
3437,2438
3439,2439
3441,2440
3442,2441
3443,2442
3444,2443
3445,2444
3446,2445
3447,2446
3448,2447
3449,2448
3450,2449
3451,2449
3451,2450
3452,2451
3453,2452
3454,2453
3457,2454
3458,2455
3461,2455
3463,2456
3464,2457
3465,2458
3466,2459
3466,2460
3467,2461
3468,2461
3469,2462
3471,2463
3472,2464
3474,2465
3477,2466
3478,2467
3479,2468
3481,2469
3481,2470
3482,2471
3485,2472
3486,2473
3486,2474
3487,2475
3488,2476
3490,2477
3492,2478
3493,2479
3494,2480
3494,2481
3495,2482
3495,2483
3496,2484
3496,2485
3497,2486
3499,2487
3500,2488
3501,2489
3501,2490
3503,2491
3504,2492
3505,2493
3507,2494
3508,2495
3509,2496
3511,2497
3512,2498
3513,2499
3514,2500
3517,2501
3519,2502
3521,2503
3526,2503
3526,2504
3527,2505
3527,2506
3528,2507
3530,2508
3530,2509
3531,2510
3533,2511
3534,2512
3535,2513
3536,2514
3537,2515
3538,2516
3539,2517
3540,2518
3541,2519
3542,2520
3543,2521
3543,2522
3544,2523
3545,2524
3546,2525
3547,2526
3548,2527
3549,2528
3550,2529
3551,2530
3554,2531
3556,2532
3558,2533
3559,2534
3561,2534
3562,2535
3565,2536
3567,2537
3569,2538
3570,2539
3571,2540
3575,2541
3576,2542
3577,2543
3579,2544
3580,2545
3581,2546
3582,2546
3583,2547
3583,2548
3585,2549
3585,2550
3586,2551
3588,2552
3589,2552
3589,2553
3592,2554
3593,2555
3594,2556
3595,2557
3597,2557
3597,2558
3598,2559
3601,2560
3602,2561
3604,2562
3605,2563
3606,2564
3608,2565
3610,2566
3611,2566
3613,2567
3614,2568
3614,2569
3615,2570
3616,2571
3617,2571
3618,2572
3619,2573
3621,2574
3622,2575
3623,2576
3623,2577
3624,2578
3625,2578
3627,2578
3629,2578
3630,2579
3634,2580
3635,2581
3637,2582
3638,2583
3639,2584
3640,2584
3641,2585
3642,2586
3643,2587
3643,2588
3644,2589
3645,2590
3646,2591
3650,2592
3652,2593
3654,2594
3655,2595
3658,2596
3659,2597
3661,2598
3663,2599
3664,2600
3665,2601
3666,2601
3667,2602
3668,2603
3669,2604
3672,2605
3673,2606
3674,2607
3675,2608
3676,2609
3677,2610
3680,2611
3681,2612
3682,2613
3684,2614
3686,2615
3688,2616
3689,2617
3690,2618
3691,2619
3693,2620
3694,2621
3695,2622
3696,2623
3696,2624
3697,2625
3698,2626
3700,2627
3701,2628
3702,2628
3703,2629
3704,2630
3705,2631
3707,2632
3708,2633
3709,2634
3710,2635
3713,2636
3713,2637
3715,2638
3716,2639
3719,2640
3719,2641
3720,2642
3722,2643
3724,2644
3725,2645
3725,2646
3726,2647
3727,2648
3728,2649
3730,2650
3731,2651
3733,2652
3734,2653
3737,2654
3744,2655
3748,2656
3749,2657
3749,2658
3751,2659
3754,2660
3755,2661
3756,2661
3757,2662
3758,2663
3761,2664
3761,2665
3762,2666
3763,2667
3763,2668
3767,2669
3768,2670
3769,2671
3771,2671
3772,2672
3773,2673
3774,2674
3775,2675
3776,2676
3777,2677
3778,2678
3780,2679
3782,2680
3783,2681
3785,2682
3786,2683
3787,2684
3788,2685
3789,2686
3791,2687
3794,2688
3795,2689
3795,2690
3796,2691
3797,2692
3798,2693
3800,2694
3801,2695
3802,2696
3803,2696
3805,2697
3807,2698
3808,2699
3811,2700
3812,2700
3813,2701
3814,2701
3817,2702
3818,2703
3819,2704
3822,2705
3823,2706
3824,2707
3826,2708
3826,2709
3827,2710
3828,2711
3829,2712
3832,2713
3833,2713
3835,2714
3837,2715
3838,2716
3839,2717
3841,2718
3842,2719
3843,2720
3844,2721
3845,2722
3847,2722
3848,2723
3850,2724
3851,2725
3852,2726
3855,2727
3857,2728
3858,2729
3859,2730
3860,2731
3860,2732
3861,2733
3862,2734
3862,2735
3863,2736
3864,2737
3865,2738
3866,2738
3868,2739
3869,2740
3870,2741
3871,2742
3872,2743
3873,2744
3875,2745
3876,2746
3878,2747
3878,2748
3881,2749
3883,2750
3885,2751
3886,2752
3888,2753
3891,2754
3892,2755
3894,2756
3896,2757
3898,2758
3899,2759
3900,2759
3900,2760
3901,2761
3906,2762
3907,2763
3908,2764
3909,2764
3911,2765
3913,2766
3914,2767
3915,2767
3916,2768
3919,2769
3921,2770
3922,2771
3924,2772
3925,2773
3928,2774
3931,2775
3932,2776
3934,2777
3935,2778
3936,2779
3936,2780
3937,2781
3939,2782
3940,2783
3941,2784
3942,2785
3943,2786
3943,2787
3944,2788
3946,2789
3947,2790
3949,2791
3950,2792
3953,2793
3956,2794
3957,2795
3958,2796
3959,2797
3961,2798
3962,2799
3964,2799
3965,2800
3969,2801
3971,2802
3972,2802
3973,2803
3973,2804
3974,2805
3977,2806
3980,2807
3982,2807
3983,2808
3984,2809
3985,2810
3988,2811
3989,2812
3990,2813
3991,2814
3992,2815
3994,2816
3996,2817
3997,2818
3997,2819
3998,2820
3999,2821
4002,2822
4003,2823
4004,2824
4005,2825
4006,2826
4007,2826
4008,2827
4010,2828
4011,2829
4012,2830
4013,2831
4014,2832
4015,2833
4016,2834
4016,2835
4017,2836
4018,2837
4019,2838
4020,2839
4021,2840
4021,2841
4022,2842
4023,2843
4024,2844
4025,2844
4026,2845
4027,2846
4030,2847
4031,2848
4032,2849
4036,2850
4037,2851
4038,2852
4039,2853
4040,2854
4041,2855
4043,2855
4044,2856
4045,2857
4046,2858
4046,2859
4047,2860
4051,2861
4053,2862
4054,2863
4055,2864
4055,2865
4056,2866
4056,2867
4058,2868
4059,2868
4060,2869
4060,2870
4061,2871
4062,2872
4063,2873
4064,2874
4065,2875
4066,2876
4066,2877
4067,2878
4068,2878
4069,2878
4071,2879
4072,2880
4073,2881
4074,2882
4074,2883
4075,2884
4076,2885
4077,2886
4079,2887
4081,2888
4084,2889
4085,2890
4086,2891
4088,2892
4089,2893
4092,2894
4094,2895
4095,2896
4096,2897
4097,2898
4098,2899
4099,2900
4100,2901
4102,2902
4103,2903
4105,2904
4108,2905
4109,2906
4110,2907
4111,2908
4114,2908
4115,2909
4116,2910
4117,2911
4120,2912
4120,2913
4121,2914
4122,2915
4123,2916
4124,2917
4125,2918
4126,2919
4130,2919
4131,2920
4133,2921
4134,2922
4135,2923
4139,2924
4139,2925
4140,2926
4141,2927
4142,2928
4145,2929
4146,2929
4147,2930
4148,2931
4149,2932
4151,2933
4153,2934
4154,2935
4155,2936
4156,2937
4157,2938
4158,2939
4159,2940
4160,2941
4160,2942
4161,2943
4162,2943
4163,2944
4165,2945
4166,2946
4168,2947
4169,2948
4170,2949
4172,2950
4181,2951
4182,2952
4183,2953
4184,2953
4187,2954
4188,2955
4190,2956
4193,2957
4194,2958
4196,2959
4198,2960
4199,2961
4201,2962
4202,2963
4204,2964
4205,2965
4206,2966
4206,2967
4208,2968
4211,2969
4212,2970
4213,2971
4215,2972
4216,2973
4217,2974
4218,2975
4220,2976
4221,2977
4222,2978
4223,2979
4224,2980
4225,2981
4227,2982
4228,2982
4229,2983
4230,2983
4232,2983
4234,2984
4236,2985
4239,2986
4240,2987
4241,2988
4242,2989
4243,2990
4244,2991
4245,2992
4247,2993
4248,2994
4250,2995
4251,2996
4252,2997
4253,2998
4254,2999
4255,3000
4257,3001
4258,3002
4259,3003
4260,3004
4261,3005
4262,3006
4262,3007
4263,3008
4263,3009
4265,3010
4269,3011
4270,3012
4271,3013
4272,3014
4274,3015
4275,3015
4276,3016
4276,3017
4278,3018
4279,3019
4279,3020
4281,3021
4282,3022
4284,3023
4286,3024
4288,3024
4289,3025
4290,3026
4291,3027
4292,3028
4293,3029
4293,3030
4296,3031
4298,3032
4299,3033
4304,3034
4305,3035
4306,3036
4307,3037
4308,3038
4309,3039
4310,3040
4311,3041
4312,3042
4313,3043
4314,3044
4315,3045
4316,3046
4317,3047
4318,3048
4319,3049
4320,3050
4321,3051
4322,3051
4324,3052
4325,3053
4325,3054
4327,3055
4328,3056
4329,3057
4331,3058
4334,3059
4338,3060
4339,3061
4340,3062
4340,3063
4341,3064
4342,3065
4343,3065
4344,3066
4345,3067
4347,3068
4348,3069
4351,3070
4352,3070
4354,3071
4355,3072
4357,3073
4358,3074
4359,3074
4360,3075
4361,3076
4362,3077
4363,3077
4364,3077
4365,3078
4366,3079
4368,3080
4369,3081
4371,3082
4374,3083
4375,3083
4378,3084
4380,3085
4381,3086
4382,3087
4383,3088
4384,3089
4386,3090
4387,3091
4388,3092
4389,3093
4391,3094
4396,3095
4397,3096
4397,3097
4399,3098
4401,3099
4403,3100
4405,3100
4407,3101
4408,3102
4409,3102
4410,3103
4414,3104
4415,3105
4417,3106
4417,3107
4420,3108
4423,3108
4423,3109
4424,3110
4425,3111
4426,3112
4427,3113
4428,3114
4429,3115
4430,3116
4432,3117
4434,3118
4435,3119
4438,3120
4441,3121
4445,3121
4446,3122
4447,3123
4448,3124
4448,3125
4452,3126
4453,3127
4454,3128
4455,3129
4456,3130
4458,3131
4459,3132
4459,3133
4460,3134
4460,3135
4463,3136
4464,3137
4465,3138
4466,3139
4467,3140
4468,3141
4470,3142
4470,3143
4472,3144
4473,3145
4475,3146
4476,3147
4478,3148
4478,3149
4479,3150
4483,3151
4484,3152
4485,3153
4487,3154
4488,3154
4488,3155
4489,3156
4490,3157
4491,3158
4492,3159
4493,3160
4495,3161
4498,3162
4499,3163
4500,3163
4501,3164
4502,3164
4503,3165
4504,3166
4504,3167
4505,3168
4506,3169
4507,3169
4508,3170
4509,3171
4510,3172
4511,3173
4512,3173
4512,3174
4513,3175
4513,3176
4514,3177
4515,3178
4516,3179
4517,3180
4517,3181
4518,3182
4519,3183
4520,3183
4522,3184
4523,3185
4525,3186
4526,3187
4530,3188
4531,3189
4533,3190
4534,3191
4535,3192
4537,3193
4538,3194
4539,3195
4540,3196
4540,3197
4541,3198
4542,3198
4544,3199
4546,3200
4546,3201
4547,3202
4548,3203
4549,3204
4551,3205
4552,3206
4553,3207
4554,3208
4557,3209
4558,3210
4559,3211
4561,3212
4562,3213
4562,3214
4565,3215
4566,3216
4567,3217
4571,3217
4572,3218
4573,3219
4574,3220
4574,3221
4575,3222
4578,3222
4579,3223
4581,3223
4583,3224
4585,3225
4586,3226
4586,3227
4587,3228
4589,3229
4591,3230
4592,3231
4593,3231
4594,3232
4596,3233
4597,3234
4601,3235
4602,3236
4603,3237
4604,3238
4605,3239
4606,3240
4607,3241
4608,3242
4609,3243
4610,3244
4612,3245
4613,3245
4615,3245
4616,3246
4617,3247
4618,3248
4619,3249
4621,3250
4622,3251
4623,3252
4623,3253
4627,3254
4628,3255
4629,3255
4630,3256
4632,3257
4633,3258
4635,3259
4636,3259
4637,3260
4638,3261
4640,3262
4641,3263
4642,3264
4645,3265
4646,3265
4648,3266
4650,3267
4651,3268
4651,3269
4653,3270
4654,3271
4655,3272
4657,3273
4658,3274
4659,3275
4660,3276
4661,3277
4662,3278
4663,3279
4665,3280
4667,3281
4668,3282
4669,3283
4671,3284
4673,3285
4675,3286
4677,3287
4679,3288
4680,3289
4680,3290
4681,3291
4682,3292
4683,3293
4684,3294
4685,3295
4686,3296
4687,3297
4688,3298
4689,3299
4691,3300
4692,3300
4693,3301
4694,3302
4695,3303
4695,3304
4698,3305
4699,3306
4700,3307
4702,3308
4702,3309
4704,3310
4705,3311
4706,3312
4707,3313
4708,3314
4710,3314
4711,3314
4712,3315
4713,3316
4714,3317
4716,3318
4717,3319
4718,3319
4719,3320
4720,3321
4721,3322
4722,3323
4723,3324
4724,3324
4724,3325
4727,3326
4729,3327
4731,3328
4738,3329
4740,3330
4741,3331
4742,3332
4743,3333
4746,3334
4747,3334
4748,3335
4750,3335
4752,3336
4753,3337
4754,3338
4756,3339
4759,3340
4760,3340
4761,3341
4763,3342
4765,3342
4766,3343
4769,3344
4770,3345
4771,3346
4772,3347
4774,3348
4777,3349
4778,3350
4780,3351
4782,3352
4784,3353
4786,3354
4788,3354
4790,3355
4791,3356
4792,3357
4793,3358
4795,3359
4796,3360
4797,3361
4798,3361
4803,3362
4804,3363
4805,3364
4806,3365
4807,3366
4808,3367
4812,3368
4815,3369
4816,3370
4817,3371
4819,3372
4819,3373
4820,3374
4821,3375
4822,3376
4825,3377
4826,3377
4829,3378
4831,3379
4832,3379
4833,3380
4836,3381
4838,3382
4839,3382
4842,3383
4842,3384
4843,3385
4844,3386
4845,3386
4846,3387
4847,3387
4849,3388
4850,3389
4852,3389
4853,3390
4855,3391
4856,3392
4857,3393
4858,3394
4861,3395
4862,3396
4865,3396
4866,3397
4870,3398
4872,3399
4873,3400
4874,3401
4875,3402
4877,3403
4878,3404
4879,3405
4881,3405
4882,3406
4883,3407
4884,3408
4885,3409
4886,3410
4886,3411
4887,3412
4888,3413
4889,3414
4890,3415
4892,3415
4894,3416
4895,3417
4896,3418
4897,3419
4899,3420
4900,3421
4903,3422
4904,3423
4906,3424
4906,3425
4907,3426
4907,3427
4908,3428
4909,3429
4910,3430
4910,3431
4911,3432
4912,3433
4914,3433
4915,3434
4916,3435
4917,3436
4918,3437
4919,3438
4922,3439
4923,3440
4925,3441
4927,3442
4929,3443
4930,3444
4934,3445
4935,3445
4937,3446
4938,3447
4939,3448
4940,3449
4942,3450
4943,3451
4946,3451
4947,3452
4948,3453
4950,3454
4952,3455
4953,3456
4954,3457
4955,3458
4957,3459
4958,3459
4959,3460
4959,3461
4961,3462
4962,3463
4964,3464
4965,3464
4966,3465
4967,3466
4968,3467
4970,3467
4972,3468
4973,3469
4974,3470
4975,3470
4976,3471
4977,3472
4977,3473
4978,3474
4979,3475
4980,3476
4981,3477
4982,3478
4982,3479
4986,3480
4987,3481
4989,3482
4990,3483
4991,3484
4992,3485
4993,3486
4995,3487
4996,3488
4997,3489
4998,3490
4999,3490
